date,open,high,low,close,volume,log_return
2015-02-06,170.62122529181084,171.18292062670562,169.26656461865574,169.78695678710938,125672000.0,-0.002769555845178139
2015-02-09,169.1426646169671,169.86129180480972,168.6222724580705,169.0270233154297,87219000.0,-0.004485852359375629
2015-02-10,170.0595726937605,171.08382082082983,169.06834693936443,170.8277587890625,96164200.0,0.010597186918417469
2015-02-11,170.6624860764059,171.3563337260647,170.01819717258653,170.9268035888672,91087800.0,0.0005796253421666293
2015-02-12,171.7198709274691,172.62849042176754,170.95994035221958,172.57066345214844,97545900.0,0.009571380115862267
2015-02-13,172.69454368851316,173.33056462266381,172.43846907159076,173.281005859375,93670400.0,0.0041077922653814354
2015-02-17,172.96714451626255,173.7270876879443,172.71935066023605,173.55361938476562,76968200.0,0.0015720090307547812
2015-02-18,173.18188702097638,173.64445228011232,172.91755681349412,173.5701141357422,80652900.0,9.503672262153512e-05
2015-02-19,172.9753918948121,173.80966051892923,172.83497119197804,173.4462127685547,91462500.0,-0.0007140953485268108
2015-02-20,173.03319335975746,174.56132239525118,172.4136836324964,174.4869842529297,140896400.0,0.005982611590535798
2015-02-23,174.2391617104285,174.46218872070312,173.85919023381086,174.46218872070312,74411100.0,-0.00014211543794183612
2015-02-24,174.38784325925505,175.15604182724803,174.09047810454112,174.95779418945312,72472300.0,0.002836734161392493
2015-02-25,174.83392244920137,175.31301152317158,174.4704746962613,174.80914306640625,73061700.0,-0.0008500010502033137
2015-02-26,174.71824139238635,174.87518585036773,173.99960164289035,174.60260009765625,72697900.0,-0.001182232691645157
2015-02-27,174.50353490182786,174.76786516180445,173.958375797557,174.0079345703125,108076000.0,-0.003411635880131302
2015-03-02,174.10702503800874,175.16432070555928,174.05746627296082,175.10650634765625,87491400.0,0.006293497344205748
2015-03-03,174.67694218695533,175.15603116282256,173.52878480470744,174.38783264160156,110325800.0,-0.004112654420091603
2015-03-04,173.7931153877391,173.86746613042823,172.6862610867606,173.65269470214844,114497200.0,-0.004224444999736548
2015-03-05,173.9748343708267,174.12352324808586,173.338813507535,173.84268188476562,76873000.0,0.0010934660680287209
2015-03-06,172.98361779581307,173.41314802743403,171.06727444635007,171.39767456054688,188128000.0,-0.014164324399104682
2015-03-09,171.59596916334027,172.46327285150772,171.43902465475077,172.10809326171875,89818900.0,0.0041362898710472894
2015-03-10,170.74512768789077,170.8277214133803,169.27481316828494,169.3161163330078,157121300.0,-0.016355250075666232
2015-03-11,169.57222253293673,169.74569082843064,168.83707138338562,168.919677734375,110145700.0,-0.0023441562786931567
2015-03-12,169.5474329380123,171.13337647061587,169.497874171987,171.0673065185547,93993500.0,0.012633762168418052
2015-03-13,170.7947190412468,171.75288458432593,168.98574847515465,170.0182647705078,162410900.0,-0.006151213326517341
2015-03-16,170.74515462838175,172.3806568570192,170.0430385291803,172.289794921875,136099200.0,0.013272042130306843
2015-03-17,171.5546219127697,172.15760780310515,170.96814720565243,171.77764892578125,94510400.0,-0.002977011533621163
2015-03-18,171.30681621137117,174.51175032254008,170.67078274412282,173.84268188476562,228808500.0,0.011949861443830574
2015-03-19,173.4296999300412,173.85096203452886,172.6615012642596,173.0497283935547,117917300.0,-0.004571762591760794
2015-03-20,173.9964371148031,175.08334236742368,173.81390205525543,174.5772247314453,177715100.0,0.008788191796711605
2015-03-23,174.5855025701291,175.1579976944319,174.23703002929688,174.23703002929688,71784500.0,-0.0019505785980274742
2015-03-24,174.11257043384242,174.5688953590549,173.191602819688,173.2579803466797,77805300.0,-0.0056349141367122305
2015-03-25,173.46537261303482,173.69768758352507,170.67758030693514,170.71905517578125,159521700.0,-0.014762446428054745
2015-03-26,170.0553560026632,171.22522364528578,169.358398223387,170.31256103515625,153067200.0,-0.002383909959147611
2015-03-27,170.19636661978635,170.87671404274337,170.00552650267113,170.70248413085938,118939000.0,0.0022868390773952895
2015-03-30,171.73126608164284,173.08368084646452,171.71468120051205,172.7849884033203,96180400.0,0.01212579762388246
2015-03-31,171.963646532205,172.66060427186957,171.21692146997367,171.27499389648438,126768700.0,-0.008777563677138937
2015-04-01,171.2417606998443,171.26665068385918,169.6819208470938,170.6692657470703,137303600.0,-0.003542851011018908
2015-04-02,170.60293450290862,171.73132717172223,170.42039946381973,171.28329467773438,86900900.0,0.00359131447857172
2015-04-06,170.3955014457633,172.95097921240085,170.26275905467685,172.4365692138672,114368200.0,0.006710574424816006
2015-04-07,172.4614980599821,173.20822323643148,171.94708794554901,171.9802703857422,81236300.0,-0.0026496909711094425
2015-04-08,172.2042701655457,173.0007752267654,171.81431007882907,172.56103515625,89351900.0,0.0033712377077025923
2015-04-09,172.39506560943883,173.5566405495446,171.90554564612407,173.32432556152344,85548900.0,0.004413552760537245
2015-04-10,173.57325759435778,174.31169017357283,173.37413767380824,174.27020263671875,72722900.0,0.005442429803716164
2015-04-13,174.12911376097568,174.75969378678676,173.43216888423098,173.48194885253906,74436600.0,-0.0045334306678999105
2015-04-14,173.28291138587718,173.99645414479616,172.66063616566487,173.8139190673828,75099900.0,0.0019117435398127072
2015-04-15,174.27848786713062,175.09988276617088,174.19551280288417,174.59376525878906,99529300.0,0.004476637737056453
2015-04-16,174.26191135152382,175.05012391611444,174.06277876943213,174.54400634765625,68934900.0,-0.00028503883289836463
2015-04-17,173.35757112990004,173.5981786303334,171.75624307452983,172.53616333007812,191113200.0,-0.011570038229779712
2015-04-20,173.45706354171097,174.44440847380847,173.37410114570088,174.11253356933594,92189500.0,0.009094977823988158
2015-04-21,174.79295459151788,174.9505996686606,173.606489280764,173.90518188476562,72559800.0,-0.0011916158281510014
2015-04-22,174.24531243943684,174.94227014118775,173.3243448273341,174.75973510742188,78264600.0,0.004901869342926211
2015-04-23,174.36151849374383,175.8466891674251,174.24536095448013,175.19952392578125,102585900.0,0.0025133728485312364
2015-04-24,175.6143689483349,175.87157401630265,175.15803125022026,175.60606384277344,61327400.0,0.002317751559042048
2015-04-27,176.17019970466308,176.2946496385879,174.68502963866905,174.87586975097656,79358100.0,-0.004166806207641924
2015-04-28,174.8509904598969,175.48155793071655,173.68111036857317,175.43177795410156,86863500.0,0.003173831193323005
2015-04-29,174.5440107847622,175.30733337852325,173.90515080555448,174.7099609375,125684900.0,-0.00412300482319155
2015-04-30,174.13744681855195,174.52740684652383,172.26231664314207,172.9592742919922,161304900.0,-0.01007107483354109
2015-05-01,173.7391862143041,174.87588389704135,173.63962625911066,174.8343963623047,103399700.0,0.010783061323739672
2015-05-04,175.25757748874994,175.9130477655993,175.1497250669073,175.33226013183594,70927200.0,0.002843583738050264
2015-05-05,175.09159061917188,175.44836820377265,173.1832780802404,173.32432556152344,113326200.0,-0.011518249487082811
2015-05-06,173.87189558645014,174.17888047446598,171.54873351387542,172.61074829101562,135060200.0,-0.0041255040990107565
2015-05-07,172.5112563713364,173.7226241798103,172.17938137022506,173.29946899414062,88244900.0,0.003982083088590524
2015-05-08,174.96719142130206,175.7802941151666,174.8842163328538,175.58116149902344,155877300.0,0.013080262056477929
2015-05-11,175.5396971735505,175.80519468415648,174.66850933332694,174.74317932128906,75708100.0,-0.004784045402151531
2015-05-12,173.91341300842794,174.7597105314007,173.09200547199407,174.22039794921875,119727600.0,-0.00299619672202937
2015-05-13,174.62700942418684,175.24928460026194,174.02133179766892,174.25364685058594,94667900.0,0.00019082569829380875
2015-05-14,175.2658989110078,176.16197676947698,174.99209628812372,176.07070922851562,95934000.0,0.01037369307276039
2015-05-15,176.261474609375,176.4025220938169,175.78024707763444,176.261474609375,76510100.0,0.0010828724042326106
2015-05-18,176.09553949672417,177.05798191288406,176.02916197488247,176.80908203125,74549700.0,0.0031019740993769988
2015-05-19,176.92528021508664,177.19908280806544,176.46894256012197,176.75103759765625,72114600.0,-0.0003283426545739341
2015-05-20,176.85058157999936,177.37329672479893,176.31128154758866,176.62657165527344,76857500.0,-0.0007044359589897419
2015-05-21,176.48548802195896,177.3483704292244,176.31953789806212,177.1409454345703,64764600.0,0.0029079783582433225
2015-05-22,176.75930935079924,177.17415941398292,176.65145694332057,176.71783447265625,57433500.0,-0.0023914125497604397
2015-05-26,176.22829770881899,176.65145286603982,174.4029600049852,174.81781005859375,124308600.0,-0.01080995879591427
2015-05-27,175.27409532847898,176.7094725406283,174.8675378396254,176.47715759277344,93214000.0,0.009447103021954003
2015-05-28,176.1701958658901,176.38591330006497,175.58940841986788,176.27806091308594,74974600.0,-0.0011288093861330734
2015-05-29,176.21175530193312,176.25323018911732,174.91742484828134,175.18292236328125,124919600.0,-0.0062319412182047715
2015-06-01,175.8466731518273,176.17854818800532,174.7514627440418,175.53968811035156,93338800.0,0.0020344617624965776
2015-06-02,175.0833224787473,176.0540700977669,174.46104739012816,175.36541748046875,91531000.0,-0.0009932636569476572
2015-06-03,175.89644040068288,176.45233800913786,175.34054279222792,175.83006286621094,87820900.0,0.002646079934707461
2015-06-04,175.1247685850004,175.78022595277886,174.02955861123456,174.3448486328125,151882800.0,-0.008482750137634856
2015-06-05,174.19555883491697,174.7182740253216,173.3907486078771,174.0462188720703,121704700.0,-0.0017143369146580178
2015-06-08,173.93833102314068,174.08768362665737,172.90120588284333,172.9758758544922,89063300.0,-0.006168750797321048
2015-06-09,172.95098876953125,173.49030144767775,172.32042123131572,172.95098876953125,105034700.0,-0.00014388639651289416
2015-06-10,173.71434061537542,175.40693624748826,173.65626818007914,175.0252685546875,134551300.0,0.011922102791113543
2015-06-11,175.46501489863908,175.97113258516208,175.23269982878148,175.5894775390625,73876400.0,0.00321840126618892
2015-06-12,174.7680765860437,175.46502182312045,173.97155870065436,174.245361328125,135382400.0,-0.007684328006505776
2015-06-15,173.1086513386087,173.7807064831923,172.40340109589576,173.4986114501953,124384200.0,-0.004294832314799253
2015-06-16,173.34918707171533,174.52737202341189,173.1749571894299,174.44439697265625,85308200.0,0.0054364526888420915
2015-06-17,174.7265625,175.33225276281615,173.70603479640596,174.7265625,126708600.0,0.0016162030725039424
2015-06-18,175.32394929798113,177.00823971096892,174.75975923225266,176.54360961914062,165867900.0,0.010345673901916218
2015-06-19,176.3018084335659,176.37684161534378,175.38469380583308,175.75987243652344,130478700.0,-0.004449223555339534
2015-06-22,176.6770481598097,177.24398269169183,176.45193581483045,176.66036987304688,70696000.0,0.005110372720914114
2015-06-23,176.8687332929665,177.1188566072924,176.39351044536755,176.7853546142578,68476800.0,0.0007072358654320992
2015-06-24,176.51854725890612,176.89372583021103,175.47637749317096,175.5013885498047,92307300.0,-0.007289356040934015
2015-06-25,176.00165632585197,176.1267116240838,174.8927860349281,174.9678192138672,97107400.0,-0.003044888032156427
2015-06-26,175.32636882131126,175.5681594282429,174.38425562567184,174.9345245361328,104174800.0,-0.00019030840135587652
2015-06-29,173.45875114834269,174.9427999864751,171.19098855307968,171.26602172851562,202621300.0,-0.021193728100929485
2015-06-30,172.8000848380619,172.85011967454733,171.1492914444219,171.62452697753906,182925100.0,0.0020910776398462656
2015-07-01,173.1919387824699,173.44206207348822,172.21646939711758,173.00018310546875,135979900.0,0.007983544965608148
2015-07-02,173.47545965044043,173.6422043099479,172.4249441241193,172.84181213378906,104373700.0,-0.0009158574431667245
2015-07-06,171.55785267148914,173.1252676311306,171.35775146051736,172.3498992919922,117975400.0,-0.0028500868271072516
2015-07-07,172.55000349604325,173.55881690458054,170.17385087151584,173.4337615966797,173820200.0,0.0062690403105047435
2015-07-08,172.09976241238823,172.3832295642684,170.29055704167047,170.5240020751953,164020100.0,-0.016919687500234603
2015-07-09,172.6166525800549,172.87512136158918,170.72408149408113,170.83245849609375,144113100.0,0.0018072398825364816
2015-07-10,172.82510865174763,173.40038845669895,170.87416970419113,172.9835205078125,129456900.0,0.01251303144738541
2015-07-13,174.24250913650008,175.00119930594377,174.20081978785296,174.892822265625,106069400.0,0.010977009326279003
2015-07-14,174.85114022385267,175.96001079082825,174.79277258894697,175.65151977539062,81709600.0,0.004328688861587748
2015-07-15,175.69318389756324,176.15174124239255,175.11790402148668,175.5931396484375,97914100.0,-0.00033241859156791945
2015-07-16,176.6436688574949,177.00218200683594,176.40189097866778,177.00218200683594,106683300.0,0.007992447843530589
2015-07-17,176.99380980423336,177.21058930613975,176.5852873062746,177.1522216796875,89030000.0,0.000847312247236466
2015-07-20,177.37731254025718,177.73581287041966,176.92710075231818,177.24391174316406,70446800.0,0.0005174439384358403
2015-07-21,177.11052872219872,177.36899756318357,176.24344889766735,176.54359436035156,77965000.0,-0.003958976987216344
2015-07-22,175.8599150166322,176.56026287200874,175.82657117675748,176.2267608642578,88667900.0,-0.0017962596720005168
2015-07-23,176.36019849648346,176.4602427588005,174.87614923703148,175.23464965820312,90509100.0,-0.005645648776845548
2015-07-24,175.3346790374915,175.39303394072115,173.08359443714681,173.41708374023438,117755000.0,-0.01042634932955641
2015-07-27,172.53331692506057,173.04189635575844,171.96636987227896,172.4082489013672,132361100.0,-0.005834377099467992
2015-07-28,173.2420249526405,174.66771933333678,172.41663432543018,174.52598571777344,123544800.0,0.012208441303134991
2015-07-29,174.65094480741746,175.95157041875285,174.50921126995624,175.72647094726562,105791300.0,0.006854997917324269
2015-07-30,175.2179958472517,175.93500945948728,174.60102650404292,175.7682647705078,91304400.0,0.00023780625535571592
2015-07-31,176.2684239707699,176.29343502740363,175.21792142675645,175.5013885498047,103266900.0,-0.0015194951771607098
2015-08-03,175.46805330387474,175.5264081982769,173.95898072291158,174.90943908691406,113965700.0,-0.00337860579237008
2015-08-04,174.8344463902207,175.293003760113,174.08408903716236,174.56765747070312,81820800.0,-0.0019559606540324537
2015-08-05,175.45970953616686,176.17672288604265,174.8594186980476,175.1428985595703,85786800.0,0.0032898155217903537
2015-08-06,175.32631450183948,175.4347042383865,173.1252522637311,173.70887756347656,116030800.0,-0.008221423375625755
2015-08-07,173.5505327067585,173.7005991182477,172.4750058705327,173.3754425048828,117858000.0,-0.001921349608091669
2015-08-10,174.4842574429596,175.64314989691428,174.4842574429596,175.55978393554688,80270700.0,0.012520203172557899
2015-08-11,174.22578553646764,174.64265347090495,173.2169595375375,173.9756622314453,126081400.0,-0.009064216905125388
2015-08-12,172.67506764659507,174.36755074979908,171.2160296112949,174.1841278076172,172123700.0,0.001197528301940987
2015-08-13,174.02574688422862,174.70941664884634,173.4254558251804,173.96739196777344,89383300.0,-0.0012450663319353856
2015-08-14,173.7755339284045,174.6759700529076,173.63380037942687,174.60093688964844,72786500.0,0.0036351301427708723
2015-08-17,174.00907700255445,175.5764923095703,173.55051957690992,175.5764923095703,79072600.0,0.005571792253909568
2015-08-18,175.30128558356714,175.65145309465998,174.83439556877664,175.06784057617188,71692700.0,-0.0029012423272200463
2015-08-19,174.32586652045595,175.09290215490807,172.87517394473667,173.68389892578125,172946000.0,-0.007936585015050962
2015-08-20,172.1748126984539,173.65886172552786,169.99876128116887,170.05712890625,194327900.0,-0.021102541235827738
2015-08-21,168.18955347177467,170.0321155609395,164.67953216633668,164.93798828125,346588500.0,-0.03056485832618222
2015-08-24,156.3171156941075,164.64612744671922,152.07339118436803,157.992919921875,507244300.0,-0.04301935325893152
2015-08-25,162.93701933416563,162.9536976161637,155.84193059927358,156.1337432861328,369833100.0,-0.011837252691482853
2015-08-26,160.1440002975013,162.4034175624489,157.0508343737949,162.1282958984375,339257000.0,0.03767500308539959
2015-08-27,164.26264410364965,166.2636050960368,162.75358421963602,166.1385498046875,274143900.0,0.02443410582227623
2015-08-28,165.49658334975751,166.61378645112822,165.01301498010434,166.1468963623047,160414400.0,5.023727469999579e-05
2015-08-31,165.1713806569764,166.02179463627746,164.25426629480884,164.80453491210938,163298800.0,-0.008112180125455908
2015-09-01,161.0111258010714,162.38679812081975,159.01849685471262,159.88558959960938,256000400.0,-0.03030164031686766
2015-09-02,162.26167538279665,162.96202320130396,160.42745896303018,162.9203338623047,160269300.0,0.018802837568406557
2015-09-03,163.62902429870644,165.12141887676555,162.54517766608922,163.03707885742188,152087800.0,0.0007163205716664944
2015-09-04,160.78599337005926,161.62806215377893,159.75215614582967,160.5692138671875,207081000.0,-0.015252563929406047
2015-09-08,163.36224883448918,164.75458655536866,162.72026849359887,164.60450744628906,116025700.0,0.02482058344923442
2015-09-09,166.18023161757117,166.3052869032578,162.03656352783142,162.4033966064453,149347700.0,-0.013462329537188154
2015-09-10,162.21165920366735,164.42939981290357,161.9532031029294,163.2871856689453,158611100.0,0.005427183221621713
2015-09-11,162.89529368431928,164.09587519080304,162.18661321341497,164.0291748046875,119691200.0,0.004533781358465393
2015-09-14,164.20427649476838,164.25429861131062,162.93699441456607,163.42056274414062,79452000.0,-0.0037172896575312447
2015-09-15,163.92080987050704,165.90510531161007,163.3788866438561,165.46322631835938,113806200.0,0.012421955159718385
2015-09-16,165.76342416223778,167.0890615612163,165.42158929428368,166.8972930908203,99581600.0,0.008629639131981197
2015-09-17,166.76390058189295,169.1567191508858,166.14693127954274,166.52210998535156,276046600.0,-0.0022505184782923397
2015-09-18,164.01876403278732,166.5078213622885,163.3902112311698,163.8008575439453,223657500.0,-0.016476686592855706
2015-09-21,164.63057387627785,165.66977312973452,163.5997507243054,164.6473388671875,105726200.0,0.005154439614026194
2015-09-22,162.4850365321148,162.97111872901064,161.37877785202048,162.5101776123047,153890900.0,-0.013065215061451722
2015-09-23,162.6778691251511,163.14718657021248,161.67218705888504,162.25045776367188,92790600.0,-0.0015994543408948284
2015-09-24,161.03525019150445,162.12474445816738,159.70272109335767,161.66380310058594,159378800.0,-0.003622287595346401
2015-09-25,163.1220430473588,163.42374894153775,160.7503019768851,161.6219024658203,155054800.0,-0.00025921736890186165
2015-09-28,160.72515737628274,160.8341106320066,157.2555460629324,157.5656280517578,178515900.0,-0.025417614444643886
2015-09-29,157.78350936374622,159.01547380900044,156.6604853688763,157.6577911376953,159045600.0,0.0005847477246493602
2015-09-30,159.54347975454826,160.76706833242253,158.76408031426854,160.59945678710938,163452000.0,0.018486613866638524
2015-10-01,160.9766180782474,161.32023012685679,159.0825829412327,161.01852416992188,131079000.0,0.002605996211593875
2015-10-02,159.04064658051715,163.44889292368572,158.49589306831552,163.4237518310547,211003300.0,0.014827116583373885
2015-10-05,164.64731598970752,166.55811547378664,164.5383627458455,166.3318328857422,126320800.0,0.017638254410391536
2015-10-06,166.1977325448011,166.7592381565138,165.09986240936743,165.76193237304688,110274500.0,-0.0034321696566233266
2015-10-07,166.6922200188745,167.4716322461538,165.50216142426532,167.11964416503906,124307300.0,0.008157371368653904
2015-10-08,166.73414136871068,168.91313001848616,166.4324354447101,168.62818908691406,153055200.0,0.008986238623269525
2015-10-09,168.7706200665533,169.20640746419622,168.10016119364352,168.7287139892578,107069200.0,0.0005959558224677426
2015-10-12,168.8041578059088,169.089098705504,168.37674645651603,168.88796997070312,56395600.0,0.0009434130528695521
2015-10-13,168.1588314648313,169.4243260345395,167.6559968652406,167.8236083984375,88038700.0,-0.006322117716035175
2015-10-14,167.76494043382095,168.34321110380344,166.72574123600018,167.01905822753906,99106200.0,-0.004805550781899864
2015-10-15,167.68113366653773,169.59193322957273,167.3123806301731,169.58355712890625,134142200.0,0.015237840738454713
2015-10-16,169.98580024510346,170.37130542131746,169.22315320406815,170.35455322265625,114580100.0,0.004536104616038709
2015-10-19,169.70920702914214,170.43832397460938,169.3991251627592,170.43832397460938,76523900.0,0.0004916226790260648
2015-10-20,170.00261102800798,170.8322926630684,169.7511873130431,170.2205047607422,78448500.0,-0.0012788116741914812
2015-10-21,170.639550390483,170.79039695586204,168.9969264357949,169.16455078125,102038000.0,-0.0062227689151851525
2015-10-22,170.1115543212638,172.23187176059804,169.1645433085749,172.02235412597656,174911700.0,0.016752519744758197
2015-10-23,173.6900500758307,174.27669666204596,172.89388593825737,173.90794372558594,144442300.0,0.010901665947727882
2015-10-26,173.73195340040317,173.7906116641302,173.11177685451898,173.48052978515625,69033000.0,-0.002460727333768442
2015-10-27,172.81010415201033,173.48056299169156,172.4664922383321,173.1453399658203,77905800.0,-0.0019340156235647954
2015-10-28,173.4805724101665,175.1399482178146,172.81850242234762,175.11480712890625,135906700.0,0.011310442351749104
2015-10-29,174.61198147797265,175.3830047490535,174.49465212776337,175.01425170898438,90525500.0,-0.000574390614822275
2015-10-30,175.20700293085025,175.5254737879926,174.10075660741566,174.25997924804688,131076900.0,-0.004319091227666229
2015-11-02,174.58681062981634,176.51436208500124,174.46109241234478,176.3216094970703,86270800.0,0.011761336478765027
2015-11-03,175.9696437316192,177.3859847602942,175.74336114194094,176.83285522460938,95246100.0,0.002895311461415882
2015-11-04,177.1262031778266,177.2519086361511,175.76014418697665,176.2965087890625,96224500.0,-0.003037679120640129
2015-11-05,176.3551115211073,176.81605270300022,175.2321004873585,176.12045288085938,78408700.0,-0.0009991342188231836
2015-11-06,175.7768941585432,176.26297653576705,174.7041650460284,176.02830505371094,110471500.0,-0.0005233460415542085
2015-11-09,175.4165194582403,175.56737878519792,173.43867273416632,174.3856964111328,131008700.0,-0.009375314155970654
2015-11-10,173.9079873730397,174.82149384506457,173.63981148972155,174.7879638671875,75874600.0,0.002304112135500707
2015-11-11,175.05616889469752,175.10645107827153,174.03372186888976,174.10076904296875,67846000.0,-0.003939340242758226
2015-11-12,173.06157991191262,173.53089740458597,171.65362743389252,171.67037963867188,121315200.0,-0.014058023288054515
2015-11-13,171.259685447527,171.5278613165477,169.65896796963872,169.74276733398438,153577100.0,-0.011292082946460879
2015-11-16,169.5584285031652,172.3827219761185,169.44108635756888,172.3240509033203,117645200.0,0.015092563380993873
2015-11-17,172.6341033533533,173.5140669260381,171.7038448214845,172.19830322265625,121123700.0,-0.0007299827412769971
2015-11-18,172.6760688912876,175.07295143115627,172.6341755896779,174.93048095703125,121342500.0,0.01574190490594094
2015-11-19,174.8131192434579,175.1986372929131,174.48627226611268,174.77960205078125,88220500.0,-0.0008628799851229535
2015-11-20,175.5338943203775,176.09540011887867,175.0394357081375,175.41656494140625,94011500.0,0.0036377530829056898
2015-11-23,175.4751928567913,175.97802744813458,174.75445176671988,175.21539306640625,64931200.0,-0.0011474818109382928
2015-11-24,174.20967417883455,175.8522976407663,173.82416899099331,175.4500274658203,98874400.0,0.0013382239633099007
2015-11-25,175.5757580407517,175.77689955099623,175.16509891948007,175.42491149902344,51980100.0,-0.0001431619306518623
2015-11-27,175.5170995987319,175.8271943811606,175.03940606095202,175.6260528564453,37317800.0,0.0011459383386245394
2015-11-30,175.78523351525823,175.90256283779144,174.78792787975726,174.89688110351562,112822700.0,-0.004160485572228345
2015-12-01,175.5254827993396,176.68202415007264,175.24891800729733,176.56468200683594,97858400.0,0.009490730123246046
2015-12-02,176.51441225203928,176.83288314795413,174.51142418192845,174.76284790039062,108441300.0,-0.01025737951733936
2015-12-03,175.0142928223939,175.2824687767535,171.5949630856936,172.31570434570312,166224200.0,-0.01410161527444897
2015-12-04,172.3156126654395,175.969599213585,172.3156126654395,175.67626953125,192913900.0,0.01931463890102994
2015-12-07,175.34944691037563,175.76848206425177,173.64816520867367,174.61195373535156,102027100.0,-0.006076819033204333
2015-12-08,173.05318491064102,174.56170160436466,172.45814921945004,173.43869018554688,103372400.0,-0.00674193836095089
2015-12-09,172.8017663177648,174.88855377360304,171.11723635169787,172.0894012451172,162401500.0,-0.0078100497899914354
2015-12-10,172.15639449310737,173.84091114354192,171.9217358389554,172.5335235595703,116128900.0,0.0025774406074169465
2015-12-11,170.42163133411054,171.08370136373824,168.87957198536282,169.18966674804688,211173300.0,-0.01957118298755258
2015-12-14,169.3489225829156,170.1702281432619,167.57220431685354,170.0445098876953,182385200.0,0.005039851571269825
2015-12-15,171.55304028445954,172.7347228377243,170.01936963216863,171.82960510253906,154069600.0,0.01044309211964659
2015-12-16,172.9526108886259,174.64551693695873,171.63684680850224,174.34381103515625,197017000.0,0.014525957361802717
2015-12-17,174.65386687143496,174.72091403822824,171.6703382828012,171.68710327148438,173092500.0,-0.015355622037523258
2015-12-18,170.94696604259596,171.0818456183386,168.46837213360288,168.62855529785156,251393500.0,-0.017975254738176016
2015-12-21,169.800340767622,170.19657911718517,168.6874978631349,170.01953125,99094300.0,0.008214921801645307
2015-12-22,170.90474783070158,171.8574076490797,169.91837134677345,171.5623321533203,111026200.0,0.009033333205241603
2015-12-23,172.5655446669815,173.72896882744485,172.47280777210335,173.6868133544922,110987200.0,0.012307100794183267
2015-12-24,173.4339828372758,173.94824899884821,173.18106273314908,173.40025329589844,48539600.0,-0.0016512290502175026
2015-12-28,172.70886132378988,173.04607937608148,171.93324951228385,173.00393676757812,65899900.0,-0.00228817498521224
2015-12-29,174.0998834463857,175.17899653638057,174.06616679034204,174.85020446777344,92640700.0,0.010615282777489595
2015-12-30,174.60577723904296,174.69008820124438,173.46764356955748,173.6109619140625,63317700.0,-0.007112687999343921
2015-12-31,172.93652912124026,173.577248708989,171.874267578125,171.874267578125,114877900.0,-0.010053737850848189
2016-01-04,169.02475303297206,169.4799988274123,167.42293464087555,169.47157287597656,222353500.0,-0.014078005938941476
2016-01-05,169.7919564218734,170.21348562139548,168.65383530159394,169.75823974609375,110845800.0,0.001690104629300981
2016-01-06,167.21217457398305,168.66223583088512,166.5883196857206,167.61685180664062,152112600.0,-0.012694574972766241
2016-01-07,164.67452645671497,166.45337941363837,163.20760085423277,163.5954132080078,213436100.0,-0.024284343615968932
