date,open,high,low,close,volume
2015-04-08,172.2042701655457,173.0007752267654,171.81431007882907,172.56103515625,89351900
2015-04-09,172.39503525547744,173.5566099910623,171.9055153783535,173.3242950439453,85548900
2015-04-10,173.5732271988262,174.31165964872955,173.3741073131458,174.27017211914062,72722900
2015-04-13,174.12915970810909,174.7597399003102,173.4322146474628,173.48199462890625,74436600
2015-04-14,173.2828505371855,173.9963930455423,172.66057553548654,173.81385803222656,75099900
2015-04-15,174.27851832960081,175.09991337221425,174.195543250851,174.5937957763672,99529300
2015-04-16,174.26195705390805,175.05016982521738,174.06282441959135,174.54405212402344,68934900
2015-04-17,173.35752513560135,173.59813257219798,171.75619750508687,172.53611755371094,191113200
2015-04-20,173.45709394440155,174.44443904955597,173.37413153385023,174.11256408691406,92189500
2015-04-21,174.79293925483387,174.95058431814448,173.60647404818283,173.90516662597656,72559800
2015-04-22,174.24531243943684,174.94227014118775,173.3243448273341,174.75973510742188,78264600
2015-04-23,174.36153367954782,175.84670448257822,174.24537613016753,175.1995391845703,102585900
2015-04-24,175.6143689483349,175.87157401630265,175.15803125022026,175.60606384277344,61327400
2015-04-27,176.17024581984043,176.2946957863419,174.685075365081,174.87591552734375,79358100
2015-04-28,174.8509904598969,175.48155793071655,173.68111036857317,175.43177795410156,86863500
2015-04-29,174.5440107847622,175.30733337852325,173.90515080555448,174.7099609375,125684900
2015-04-30,174.1374775440112,174.52743764078912,172.2623470377464,172.9593048095703,161304900
2015-05-01,173.73921654071185,174.87591442186115,173.63965656814005,174.8344268798828,103399700
2015-05-04,175.25754698417074,175.9130171469318,175.14969458110048,175.3322296142578,70927200
2015-05-05,175.09155979042768,175.44833731220987,173.1832475874968,173.3242950439453,113326200
2015-05-06,173.87195706754807,174.17894206411373,171.5487941735033,172.61080932617188,135060200
2015-05-07,172.5112715607244,173.72263947585762,172.1793965303919,173.2994842529297,88244900
2015-05-08,174.96714580500512,175.78024828688288,174.8841707381896,175.58111572265625,155877300
2015-05-11,175.53965118852454,175.8051486295798,174.66846357652057,174.74313354492188,75708100
2015-05-12,173.9135196317442,174.7598176735674,173.09211159171952,174.2205047607422,119727600
2015-05-13,174.62700942418684,175.24928460026194,174.02133179766892,174.25364685058594,94667900
2015-05-14,175.26586853292397,176.16194623607984,174.99206595749692,176.0706787109375,95934000
2015-05-15,176.2615509033203,176.40259844881396,175.7803231632827,176.2615509033203,76510100
2015-05-18,176.09555469393385,177.05799719315343,176.02917716636372,176.80909729003906,74549700
2015-05-19,176.92523439359275,177.19903691566,176.46889685681396,176.75099182128906,72114600
2015-05-20,176.85061213628197,177.37332737139639,176.3113120106909,176.62660217285156,76857500
2015-05-21,176.48548802195896,177.3483704292244,176.31953789806212,177.1409454345703,64764600
2015-05-22,176.75929408842902,177.17414411579225,176.6514416902629,176.7178192138672,57433500
2015-05-26,176.22831309072097,176.65146828487644,174.40297522756453,174.8178253173828,124308600
2015-05-27,175.27415594755252,176.70953365613138,174.86759831808982,176.4772186279297,93214000
2015-05-28,176.17021111534228,176.38592856818985,175.58942361904656,176.278076171875,74974600
2015-05-29,176.2117246051281,176.2531994850872,174.91739437695398,175.18289184570312,124919600
2015-06-01,175.84665786635355,176.17853287368334,174.75144755376922,175.5396728515625,93338800
2015-06-02,175.0833377129909,176.0540854164766,174.46106257022674,175.3654327392578,91531000
2015-06-03,175.8964251361335,176.45232269634687,175.34052757592013,175.83004760742188,87820900
2015-06-04,175.12482989319332,175.78028749043622,174.02961953601317,174.34490966796875,151882800
2015-06-05,174.1955741067988,174.71828934303034,173.3907638092005,174.04623413085938,121704700
2015-06-08,173.9383003357597,174.0876529129266,172.901175378439,172.97584533691406,89063300
2015-06-09,172.95101928710938,173.49033206041878,172.32045163762882,172.95101928710938,105034700
2015-06-10,173.71431032637201,175.40690566336218,173.65623790120128,175.02523803710938,134551300
2015-06-11,175.46495390674622,175.971071417342,175.23263891764168,175.58941650390625,73876400
2015-06-12,174.7680612814801,175.46500645752488,173.9715434658424,174.24534606933594,135382400
2015-06-15,173.1086513386087,173.7807064831923,172.40340109589576,173.4986114501953,124384200
2015-06-16,173.3492477236761,174.5274330875997,173.17501778043052,174.4444580078125,85308200
2015-06-17,174.72657775878906,175.33226807449984,173.70604996607278,174.72657775878906,126708600
2015-06-18,175.3239644513541,177.00825500991627,174.75977433686225,176.5436248779297,165867900
2015-06-19,176.30179312772805,176.37682630299184,175.38467857961558,175.75985717773438,130478700
2015-06-22,176.6770634200393,177.2439980008896,176.45195105561632,176.66038513183594,70696000
2015-06-23,176.86871802698082,177.11884131971792,176.39349522039953,176.78533935546875,68476800
2015-06-24,176.51860864780568,176.89378734958865,175.47643851962894,175.50144958496094,92307300
2015-06-25,176.00164097690288,176.12669626422877,174.8927707826826,174.96780395507812,97107400
2015-06-26,175.3263229424074,175.56811348606794,174.38420999329747,174.93447875976562,104174800
2015-06-29,173.45878205663925,174.9428311592116,171.19101905728778,171.26605224609375,202621300
2015-06-30,172.80011556467298,172.8501504100554,171.14932187749557,171.6245574951172,182925100
2015-07-01,173.1919387824699,173.44206207348822,172.21646939711758,173.00018310546875,135979900
2015-07-02,173.4754443357118,173.6421889804988,172.4249289021321,172.841796875,104373700
2015-07-06,171.55785267148914,173.1252676311306,171.35775146051736,172.3498992919922,117975400
2015-07-07,172.55000349604325,173.55881690458054,170.17385087151584,173.4337615966797,173820200
2015-07-08,172.09974701259733,172.38321413911234,170.29054180377048,170.52398681640625,164020100
2015-07-09,172.61668341636218,172.87515224406943,170.72411199229873,170.83248901367188,144113100
2015-07-10,172.82518487582578,173.4004649345028,170.87424506781258,172.9835968017578,129456900
2015-07-13,174.24250913650008,175.00119930594377,174.20081978785296,174.892822265625,106069400
2015-07-14,174.85114022385267,175.96001079082825,174.79277258894697,175.65151977539062,81709600
2015-07-15,175.69318389756324,176.15174124239255,175.11790402148668,175.5931396484375,97914100
2015-07-16,176.6436536296121,177.00216674804688,176.40187577162789,177.00216674804688,106683300
2015-07-17,176.99379455908894,177.21057404232326,176.58527209631774,177.15220642089844,89030000
2015-07-20,177.37735835107748,177.735858773829,176.92714644686333,177.24395751953125,70446800
2015-07-21,177.11052872219872,177.36899756318357,176.24344889766735,176.54359436035156,77965000
2015-07-22,175.85986933555625,176.56021700901164,175.8265255043429,176.22671508789062,88667900
2015-07-23,176.36016778288803,176.4602120277821,174.87611878188716,175.234619140625,90509100
2015-07-24,175.33469446500777,175.39304937337204,173.08360966659248,173.41709899902344,117755000
2015-07-27,172.53333219491864,173.04191167062774,171.96638509196006,172.40826416015625,132361100
2015-07-28,173.2420249526405,174.66771933333678,172.41663432543018,174.52598571777344,123544800
2015-07-29,174.65099030361242,175.95161625375798,174.5092567292299,175.7265167236328,105791300
2015-07-30,175.21795021419427,175.9349636396938,174.6009810316665,175.76821899414062,91304400
2015-07-31,176.2684852726826,176.29349633801456,175.21798236332967,175.50144958496094,103266900
2015-08-03,175.46809922643948,175.52645413611395,173.95902625052986,174.90948486328125,113965700
2015-08-04,174.83446167232952,175.29301908230389,174.0841042536832,174.5676727294922,81820800
2015-08-05,175.4597248225571,176.1767382349005,174.85943393213935,175.14291381835938,85786800
2015-08-06,175.32629910097288,175.43468882799883,173.1252370562084,173.7088623046875,116030800
2015-08-07,173.55051743255973,173.70058383084157,172.47499069099115,173.37542724609375,117858000
2015-08-10,174.48424227765,175.64313463087947,174.48424227765,175.5597686767578,80270700
2015-08-11,174.22575497501467,174.64262283632794,173.2169291530456,173.9756317138672,126081400
2015-08-12,172.67505252000194,174.36753547494192,171.2160146125157,174.18411254882812,172123700
2015-08-13,174.02574688422862,174.70941664884634,173.4254558251804,173.96739196777344,89383300
2015-08-14,173.7755643017148,174.67600058360037,173.6338307279643,174.60096740722656,72786500
2015-08-17,174.00906187998444,175.57647705078125,173.55050449419164,175.57647705078125,79072600
2015-08-18,175.301331420975,175.65149902362893,174.83444128410312,175.06788635253906,71692700
2015-08-19,174.32583589007928,175.09287138975742,172.87514356925766,173.68386840820312,172946000
2015-08-20,172.17479724965054,173.65884614356457,169.998746027617,170.05711364746094,194327900
2015-08-21,168.18952235257711,170.03208410082271,164.67950169657928,164.93795776367188,346588500
2015-08-24,156.31719117881585,164.6462069534633,152.07346461980424,157.9929962158203,507244300
2015-08-25,162.93701933416563,162.9536976161637,155.84193059927358,156.1337432861328,369833100
2015-08-26,160.1440304415734,162.4034481318135,157.05086393563715,162.12832641601562,339257000
2015-08-27,164.26268936314614,166.26365090686062,162.75362906333933,166.1385955810547,274143900
2015-08-28,165.49656815069264,166.61377114946035,165.01299982544998,166.14688110351562,160414400
2015-08-31,165.17148770625636,166.0219022367195,164.2543727496975,164.8046417236328,163298800
2015-09-01,161.01111043486603,162.38678262332616,159.01848167867516,159.8855743408203,256000400
2015-09-02,162.26172097409798,162.96206898938476,160.42750403896449,162.92037963867188,160269300
2015-09-03,163.62899367032688,165.12138796903685,162.54514724058606,163.03704833984375,152087800
2015-09-04,160.78599337005926,161.62806215377893,159.75215614582967,160.5692138671875,207081000
2015-09-08,163.362203403593,164.7545407372646,162.72022324123685,164.60446166992188,116025700
2015-09-09,166.18027845850835,166.30533377944414,162.0366092008,162.4034423828125,149347700
2015-09-10,162.21165920366735,164.42939981290357,161.9532031029294,163.2871856689453,158611100
2015-09-11,162.89532399093918,164.09590572079074,162.18664338818505,164.02920532226562,119691200
2015-09-14,164.20426116280294,164.25428327467455,162.93697920092842,163.42054748535156,79452000
2015-09-15,163.92085522015572,165.90515121022568,163.37893184357856,165.46327209472656,113806200
2015-09-16,165.76342416223778,167.0890615612163,165.42158929428368,166.8972930908203,99581600
2015-09-17,166.7639311437827,169.15675015129406,166.14696172836398,166.5221405029297,276046600
2015-09-18,164.0187945909634,166.50785238419843,163.3902416722408,163.80088806152344,223657500
2015-09-21,164.63055861904252,165.66975777619078,163.5997355626022,164.64732360839844,105726200
2015-09-22,162.48512807068556,162.97121054142366,161.37886876736252,162.51026916503906,153890900
2015-09-23,162.67780792921184,163.14712519772604,161.67212624126188,162.25039672851562,92790600
2015-09-24,161.03529578989196,162.1247903650537,159.70276631442917,161.66384887695312,159378800
2015-09-25,163.12205844777677,163.42376437043987,160.75031715338602,161.62191772460938,155054800
2015-09-28,160.72518850580386,160.83414178262998,157.25557652045333,157.56565856933594,178515900
2015-09-29,157.78352463470284,159.0154891991918,156.66050053114188,157.65780639648438,159045600
2015-09-30,159.5434645960891,160.76705305770844,158.76406522986127,160.5994415283203,163452000
2015-10-01,160.97660282342954,161.32021483947682,159.08256786590152,161.0185089111328,131079000
2015-10-02,159.04061688143545,163.44886240141275,158.4958634709605,163.42372131347656,211003300
2015-10-05,164.64731598970752,166.55811547378664,164.5383627458455,166.3318328857422,126320800
2015-10-06,166.19771724589557,166.7592228059203,165.09984721152352,165.7619171142578,110274500
2015-10-07,166.69220479911124,167.4716169552266,165.50214631315984,167.11962890625,124307300
2015-10-08,166.73412628130978,168.91311473391343,166.4324203846099,168.628173828125,153055200
2015-10-09,168.77065059171088,169.20643806817367,168.1001915975367,168.72874450683594,107069200
2015-10-12,168.80414255469205,169.08908342854323,168.3767312439153,168.88795471191406,56395600
2015-10-13,168.15875501849092,169.42424901289522,167.65592064749282,167.8235321044922,88038700
2015-10-14,167.76497108768604,168.34324186332964,166.72577169998368,167.0190887451172,99106200
2015-10-15,167.68111857892492,169.59191797003,167.31236557573996,169.5835418701172,134142200
2015-10-16,169.98576979358432,170.3712749007383,169.22312288917078,170.35452270507812,114580100
2015-10-19,169.7092829967101,170.4384002685547,169.39920099152405,170.4384002685547,76523900
2015-10-20,170.00261102800798,170.8322926630684,169.7511873130431,170.2205047607422,78448500
2015-10-21,170.6395196068124,170.79036614497844,168.9968959484565,169.16452026367188,102038000
2015-10-22,170.11152414267062,172.23184120585051,169.16451329798593,172.02232360839844,174911700
2015-10-23,173.69011103451444,174.27675782662064,172.89394661751743,173.9080047607422,144442300
2015-10-26,173.73202980492053,173.79068809444453,173.11185298629266,173.48060607910156,69033000
2015-10-27,172.81010415201033,173.48056299169156,172.4664922383321,173.1453399658203,77905800
2015-10-28,173.4805724101665,175.1399482178146,172.81850242234762,175.11480712890625,135906700
2015-10-29,174.61198147797265,175.3830047490535,174.49465212776337,175.01425170898438,90525500
2015-10-30,175.20695690570935,175.52542767919257,174.10071087287469,174.2599334716797,131076900
2015-11-02,174.5868408471371,176.51439263594077,174.46112260790636,176.32164001464844,86270800
2015-11-03,175.96970446883165,177.38604598636718,175.74342180105032,176.83291625976562,95246100
2015-11-04,177.1262031778266,177.2519086361511,175.76014418697665,176.2965087890625,96224500
2015-11-05,176.35514207934628,176.81608334110962,175.23213085100582,176.1204833984375,78408700
2015-11-06,175.77687892154736,176.2629612566358,174.70414990202073,176.02828979492188,110471500
2015-11-09,175.41655015621294,175.567409509571,173.43870308601487,174.38572692871094,131008700
2015-11-10,173.9080329189441,174.82153963021315,173.63985696539157,174.7880096435547,75874600
2015-11-11,175.0561228671268,175.1064050374801,174.03367611015133,174.10072326660156,67846000
2015-11-12,173.06153376457812,173.5308511321067,171.65358166199235,171.6703338623047,121315200
2015-11-13,171.2597162378276,171.5278921550629,169.65899847215078,169.7427978515625,153577100
2015-11-16,169.55839847536257,172.38269144815004,169.44105635054686,172.3240203857422,117645200
2015-11-17,172.63411865075938,173.51408230141928,171.70386003645876,172.1983184814453,121123700
2015-11-18,172.67602370486216,175.07290561750696,172.63413041421526,174.93043518066406,121342500
2015-11-19,174.8131192434579,175.1986372929131,174.48627226611268,174.77960205078125,88220500
2015-11-20,175.53380270640702,176.09530821184927,175.03934435223294,175.41647338867188,94011500
2015-11-23,175.4752234196192,175.97805809854208,174.754482204015,175.21542358398438,64931200
2015-11-24,174.2096893297508,175.85231293454058,173.82418410838238,175.45004272460938,98874400
2015-11-25,175.57572749693176,175.77686897218496,175.1650684470999,175.4248809814453,51980100
2015-11-27,175.51708434940895,175.82717910489592,175.03939085313215,175.62603759765625,37317800
2015-11-30,175.78531019672278,175.90263957043769,174.7880041261747,174.89695739746094,112822700
2015-12-01,175.5254827993396,176.68202415007264,175.24891800729733,176.56468200683594,97858400
2015-12-02,176.51438142859806,176.83285226890064,174.51139370825462,174.7628173828125,108441300
2015-12-03,175.014230831383,175.2824066907532,171.59490230582782,172.31564331054688,166224200
2015-12-04,172.31570246678578,175.96969091918655,172.31570246678578,175.67636108398438,192913900
2015-12-07,175.3495082033207,175.7685435036695,173.64822590694013,174.6120147705078,102027100
2015-12-08,173.05315446089486,174.5616708891859,172.458118874404,173.43865966796875,103372400
2015-12-09,172.8017663177648,174.88855377360304,171.11723635169787,172.0894012451172,162401500
2015-12-10,172.15642494397923,173.8409418923696,171.92176624832106,172.53355407714844,116128900
2015-12-11,170.42163133411054,171.08370136373824,168.87957198536282,169.18966674804688,211173300
2015-12-14,169.34890738654443,170.17021287319162,167.57218927991457,170.04449462890625,182385200
2015-12-15,171.55297934754117,172.73466148106345,170.0193092400215,171.8295440673828,154069600
2015-12-16,172.9525654775375,174.6454710813745,171.63680174288578,174.34376525878906,197017000
2015-12-17,174.65391343882058,174.7209606234904,171.6703840546984,171.68714904785156,173092500
2015-12-18,170.94690416829022,171.08178369521318,168.46831115642496,168.6284942626953,251393500
2015-12-21,169.80035600673932,170.1965943918638,168.6875130023776,170.01954650878906,99094300
2015-12-22,170.90476303100496,171.85742293411286,169.9183864593483,171.56234741210938,111026200
2015-12-23,172.56559014783053,173.7290146149224,172.47285322851093,173.68685913085938,110987200
2015-12-24,173.4339217902471,173.94818777080295,173.1810017751457,173.4001922607422,48539600
2015-12-28,172.70886132378988,173.04607937608148,171.93324951228385,173.00393676757812,65899900
2015-12-29,174.09992902631632,175.17904239882662,174.06621236144557,174.85025024414062,92640700
2015-12-30,174.6057465465948,174.6900574939759,173.46761307717205,173.61093139648438,63317700
2015-12-31,172.9365444743356,173.57726411896667,171.87428283691406,171.87428283691406,114877900
2016-01-04,169.02475303297206,169.4799988274123,167.42293464087555,169.47157287597656,222353500
2016-01-05,169.7918953745946,170.21342442255937,168.65377466351708,169.7581787109375,110845800
2016-01-06,167.21211368618393,168.66217441506802,166.58825902508883,167.61679077148438,152112600
2016-01-07,164.67458789447326,166.45344151506174,163.20766174470162,163.59547424316406,213436100
2016-01-08,164.55650127523245,165.11292267031985,161.51306122906905,161.79969787597656,209817200
2016-01-11,162.7186317529785,163.05586269586863,160.02928734368356,161.9598846435547,187941300
2016-01-12,163.40157027544498,164.01699924906333,161.14216728137274,163.2666778564453,172330500
2016-01-13,163.93263859321036,164.27829548813105,158.8152828146417,159.1946563720703,221168900
2016-01-14,159.80168151270632,162.92942017466441,158.20830205788596,161.8081512451172,240795600
2016-01-15,157.4580180313653,159.13569598306336,156.40419505103233,158.3347930908203,324846400
2016-01-19,160.14733520491595,160.27378878445893,156.9774282612069,158.54551696777344,195244400
2016-01-20,155.99111703782512,158.07347261283573,152.61045700127073,156.51380920410156,286547800
2016-01-21,156.98589956251828,159.22842497611094,155.66229179050984,157.39056396484375,195772900
2016-01-22,159.99559332480396,160.82178680616093,159.2368460469932,160.6194610595703,168319600
2016-01-25,160.11360839355606,160.3075081734972,157.997536987637,158.19143676757812,130371700
2016-01-26,158.8490429279834,160.6278964509055,158.5118247544825,160.3496856689453,141036800
2016-01-27,159.82695436366987,161.49620578116728,157.70244437337146,158.60452270507812,185681700
2016-01-28,160.14732966105083,160.3496553813156,157.78676430027338,159.43072509765625,143798800
2016-01-29,160.19787265675834,163.4520768054198,160.07984506023874,163.3171844482422,210529300
2016-02-01,162.31395785495897,164.04222935059738,161.7322457690278,163.2581787109375,136061600
2016-02-02,161.83342499457996,161.84185094381846,159.79321324293684,160.31591796875,182564900
2016-02-03,161.369775492127,161.6817029141604,157.7361966556225,161.27703857421875,205054900
2016-02-04,160.77966211046828,162.49949546847427,160.1473683537816,161.5299835205078,139531800
2016-02-05,161.0156624789085,161.58893578129417,157.8204652481133,158.4527587890625,180788300
2016-02-08,156.61493026107567,156.9099929217756,154.1110463004901,156.31985473632812,191526700
2016-02-09,154.5831537838088,157.60130371702277,154.44826138293897,156.32827758789062,184513100
2016-02-10,157.15453709720865,158.78163381736744,156.06698443508802,156.19345092773438,148214100
2016-02-11,153.72319680234816,155.20698715558402,152.66937427376337,154.16159057617188,219058900
2016-02-12,155.93201471521544,157.3567719419821,155.08895670778122,157.3399200439453,127632400
2016-02-16,159.14412120444007,160.02089618899345,158.18303524304264,159.99560546875,120250700
2016-02-17,161.15899356755773,162.98000219707777,161.0325271309253,162.6090545654297,136009500
2016-02-18,162.87884935997835,162.93786961150857,161.63112676698148,161.94305419921875,102343000
2016-02-19,161.16746278651044,162.01894708663167,160.56045974704102,161.86720275878906,114793000
2016-02-22,163.44364484690635,164.35414899997147,163.37619866548928,164.21083068847656,103640300
2016-02-23,163.55330991621312,163.8230947464884,162.01893763813206,162.13697814941406,111455300
2016-02-24,160.7121922829566,163.1570559705891,159.60778807514922,162.87884521484375,150812200
2016-02-25,163.3256446324791,164.86001657290862,162.5668974763839,164.85157775878906,110728300
2016-02-26,165.71997983614435,165.81270390168882,164.3120611239384,164.4722442626953,129833700
2016-02-29,164.48913145020424,165.4333527790871,162.98848846792222,163.18238830566406,125918100
2016-03-01,164.40473407826056,167.10252993879897,163.93262366187955,167.01821899414062,141799700
2016-03-02,166.7062909960473,167.81912084968863,166.29318795132278,167.76853942871094,102415000
2016-03-03,167.59153048775184,168.44302748531464,167.0182570982276,168.42616271972656,95172200
2016-03-04,168.62000779797214,169.74971517303925,167.79381464883946,168.97409057617188,129293600
2016-03-07,168.05521656875482,169.5137165001027,167.97934441899835,169.10903930664062,100219000
2016-03-08,168.03839660932854,168.54422390123773,167.1026013256396,167.2627716064453,123974900
2016-03-09,168.07203294419438,168.43454168691312,167.28798236364202,168.08889770507812,94801200
2016-03-10,168.57791165780847,169.5137067095646,166.40282010875242,168.22381591796875,156838700
2016-03-11,169.67390440425157,170.980647308,168.2069912334791,170.93849182128906,137964500
2016-03-14,170.43258642673172,171.17446862367547,170.10379436362052,170.71922302246094,73612000
2016-03-15,169.75819548969022,170.74457201573492,169.49684951236813,170.44107055664062,93169100
2016-03-16,169.96050122511295,171.83209105035002,169.9183457514907,171.4274139404297,129303200
2016-03-17,171.34314903469127,173.02082657892635,170.94691066119776,172.51499938964844,134278500
2016-03-18,173.01492535802336,173.53184366636853,172.7013891962115,173.19288635253906,138372400
2016-03-21,172.9301931776387,173.667432449845,172.70138987818433,173.43862915039062,72926700
2016-03-22,172.66751604840624,173.91320443773537,172.5065197008016,173.34544372558594,97471900
2016-03-23,172.96412238673693,173.150552830856,172.0319701661417,172.2014617919922,81052500
2016-03-24,171.1760313805809,172.1590255551691,170.9557104505763,172.1251220703125,84360900
2016-03-28,172.54040388108646,172.7522554642158,171.77774335397856,172.22686767578125,62408200
2016-03-29,171.82015774642338,173.9302048376433,171.51509085287833,173.82003784179688,92922900
2016-03-30,174.8199295998602,175.3029444872904,174.21826541228114,174.58265686035156,86365300
2016-03-31,174.4894540415597,174.91315723940892,173.99795678040715,174.15896606445312,94584100
2016-04-01,173.16747897459658,175.5317368130374,172.85392985745173,175.34530639648438,114423500
2016-04-04,175.26906990288444,175.4724520968894,174.47250580602636,174.77757263183594,63497000
2016-04-05,173.43864226417537,174.7860151498737,172.77766639834624,173.03189086914062,99662200
2016-04-06,173.03190307804113,174.98094025112778,172.85394205681024,174.92161560058594,91839800
2016-04-07,173.83692200157756,174.1928310839261,172.0997365590909,172.82850646972656,113859000
2016-04-08,174.00635839704296,174.43854376592407,172.76067044625108,173.29454040527344,95040600
2016-04-11,173.93013874413782,174.6250180994244,172.79461743370686,172.88783264160156,83757500
2016-04-12,173.0573365069002,174.7775704690855,172.6166815572068,174.4979248046875,115350600
2016-04-13,175.41313736255353,176.3452896414696,175.27754922554817,176.2605438232422,96336400
2016-04-14,176.31982191054655,176.76894618165218,175.9215399447898,176.2689666748047,65212900
2016-04-15,176.26893542394563,176.40452350109942,175.7520171938887,176.07403564453125,75761600
2016-04-18,176.07410600301003,177.3452156408778,175.4131300257505,177.3113250732422,82531000
2016-04-19,177.73503026630098,178.12482998523546,177.05710253247176,177.87060546875,88316100
